code,code_check,title,value
128456,128456,Год:,2018
128456,128456,Потенциал хранения:,7-10 лет.
128456,128456,Аппелласьон:,Alto Adige Terlano DOC
128456,128456,Категория:,Denominazione di Origine Controllata (DOC)
128456,128456,Декантация:,не рекомендуется
128456,128456,Выдержка в емкости:,Бочка
128323,128323,price,13 990 ₽
128323,128323,rating,5.0
128323,128323,"Страна, регион:","Италия##, Тоскана"
128323,128323,Вино:,красное
128323,128323,Сахар:,сухое
128323,128323,Виноград:,каберне совиньон 60%##мерло 40%
128323,128323,Производитель:,Tenuta San Guido
128323,128323,Крепость:,13%
128323,128323,Объем:,0.75 л
128323,128323,Регион:,Тоскана
128323,128323,Год:,2013
128323,128323,Потенциал хранения:,10-15 лет.
128323,128323,Аппелласьон:,Toscana IGT
128323,128323,Категория:,Indicazione Geografica Tipica (IGT)
128323,128323,Декантация:,аэрация
128323,128323,Выдержка в емкости:,Бочка
114066,114066,price,4 790 ₽
114066,114066,rating,4.5
114066,114066,"Страна, регион:","Австралия##, Южная Австралия"
114066,114066,Вино:,белое
114066,114066,Сахар:,сухое
114066,114066,Виноград:,рислинг 100%
114066,114066,Производитель:,Two Hands
114066,114066,Крепость:,12%
114066,114066,Объем:,0.75 л
114066,114066,Регион:,Южная Австралия
114066,114066,Год:,2018
114066,114066,Потенциал хранения:,10-15 лет.
114066,114066,Аппелласьон:,Eden Valley
114066,114066,Категория:,Australian Geographical Indications (GI)
114066,114066,Декантация:,не рекомендуется
114066,114066,Выдержка в емкости:,Нейтральная емкость
127193,127193,price,3 300 ₽
127193,127193,rating,4.8
127193,127193,"Страна, регион:","Италия##, Ломбардия"
127193,127193,Вино:,красное
127193,127193,Сахар:,сухое
127193,127193,Виноград:,пино неро 100%
127193,127193,Производитель:,Martilde
127193,127193,Крепость:,13%
127193,127193,Объем:,0.75 л
127193,127193,Регион:,Ломбардия
127193,127193,Год:,2019
127193,127193,Потенциал хранения:,8-10 лет.
127193,127193,Аппелласьон:,Provincia di Pavia IGT
127193,127193,Категория:,Indicazione Geografica Tipica (IGT)
127193,127193,Декантация:,не рекомендуется
127193,127193,Выдержка в емкости:,Нейтральная емкость
120123,120123,price,12 410 ₽
120123,120123,rating,5.0
120123,120123,"Страна, регион:","Франция##, Долина Роны"
120123,120123,Вино:,красное
120123,120123,Сахар:,сухое
120123,120123,Виноград:,сира
120123,120123,Производитель:,Herve Souhaut
120123,120123,Крепость:,13%
120123,120123,Объем:,0.75 л
120123,120123,Регион:,Долина Роны
120123,120123,Год:,2018
120123,120123,Потенциал хранения:,10-15 лет.
120123,120123,Аппелласьон:,Saint-Joseph AOC
120123,120123,Категория:,Appellation d'Origine Controlee (AOC)
120123,120123,Декантация:,аэрация
120123,120123,Выдержка в емкости:,Бочка
126125,126125,price,3 990 ₽
126125,126125,rating,0.0
126125,126125,"Страна, регион:","Франция##, Долина Луары"
126125,126125,Вино:,белое
126125,126125,Сахар:,сухое
126125,126125,Виноград:,мюскаде (мелон де бургонь)
126125,126125,Производитель:,Domaine de Belle Vue
126125,126125,Крепость:,12%
126125,126125,Объем:,0.75 л
126125,126125,Регион:,Долина Луары
126125,126125,Год:,2020
126125,126125,Потенциал хранения:,8-10 лет.
126125,126125,Аппелласьон:,Muscadet AOP
126125,126125,Категория:,Appellation d’Origine Protegee (AOP)
126125,126125,Декантация:,не рекомендуется
126125,126125,Выдержка в емкости:,Нейтральная емкость
129901,129901,price,6 890 ₽
129901,129901,rating,4.3
129901,129901,"Страна, регион:","Италия##, Пьемонт"
129901,129901,Вино:,белое
129901,129901,Сахар:,сухое
129901,129901,Виноград:,тиморассо
129901,129901,Производитель:,Vigneti Massa
129901,129901,Крепость:,13%
129901,129901,Объем:,0.75 л
129901,129901,Регион:,Пьемонт
129901,129901,Год:,2018
129901,129901,Потенциал хранения:,10-15 лет.
129901,129901,Категория:,Vino d’Italia
129901,129901,Декантация:,не рекомендуется
129901,129901,Выдержка в емкости:,Нейтральная емкость
120117,120117,price,7 570 ₽
120117,120117,rating,5.0
120117,120117,"Страна, регион:","Франция##, Долина Луары"
120117,120117,Вино:,белое
120117,120117,Сахар:,сухое
120117,120117,Виноград:,шенен блан 100%
120117,120117,Производитель:,Domaine La Taille Aux Loups
120117,120117,Крепость:,13%
120117,120117,Объем:,0.75 л
120117,120117,Регион:,Долина Луары
120117,120117,Год:,2018
120117,120117,Потенциал хранения:,7-10 лет.
120117,120117,Аппелласьон:,Montlouis sur Loire AOC
120117,120117,Категория:,Appellation d'Origine Controlee (AOC)
120117,120117,Декантация:,не рекомендуется
120117,120117,Выдержка в емкости:,Бочка
129731,129731,price,10 060 ₽
129731,129731,rating,0.0
129731,129731,"Страна, регион:","Новая Зеландия##, Мальборо"
129731,129731,Вино:,красное
129731,129731,Сахар:,сухое
129731,129731,Виноград:,пино нуар
129731,129731,Производитель:,Dog Point Vineyard
129731,129731,Крепость:,13%
129731,129731,Объем:,0.75 л
129731,129731,Регион:,Мальборо
129731,129731,Год:,2019
129731,129731,Потенциал хранения:,10-15 лет.
129731,129731,Аппелласьон:,Marlborough
129731,129731,Декантация:,аэрация
129731,129731,Выдержка в емкости:,Бочка
130547,130547,price,59 330 ₽
130547,130547,rating,0.0
130547,130547,"Страна, регион:","Италия##, Венето"
130547,130547,Вино:,красное
130547,130547,Сахар:,сухое
130547,130547,Виноград:,каберне совиньон##корвина веронезе##кроатина##неббиоло##рондинелла##санджовезе##корвиноне
130547,130547,Производитель:,Giuseppe Quintarelli
130547,130547,Крепость:,15%
130547,130547,Объем:,1.5 л
130547,130547,Регион:,Венето
130547,130547,Год:,2014
130547,130547,Потенциал хранения:,15-20 лет.
130547,130547,Аппелласьон:,Valpolicella Classico DOC
130547,130547,Категория:,Denominazione di Origine Controllata (DOC)
130547,130547,Декантация:,декантация
130547,130547,Выдержка в емкости:,Бочка
130546,130546,price,18 490 ₽
130546,130546,rating,5.0
130546,130546,"Страна, регион:","Италия##, Венето"
130546,130546,Вино:,красное
130546,130546,Сахар:,сухое
130546,130546,Виноград:,каберне совиньон##корвина веронезе##кроатина##неббиоло##рондинелла##санджовезе##корвиноне
130546,130546,Производитель:,Giuseppe Quintarelli
130546,130546,Крепость:,15%
130546,130546,Объем:,0.75 л
130546,130546,Регион:,Венето
130546,130546,Год:,2014
130546,130546,Потенциал хранения:,15-20 лет.
130546,130546,Аппелласьон:,Valpolicella Classico DOC
130546,130546,Категория:,Denominazione di Origine Controllata (DOC)
130546,130546,Декантация:,декантация
130546,130546,Выдержка в емкости:,Бочка
105962,105962,price,117 990 ₽
105962,105962,rating,0.0
105962,105962,"Страна, регион:",Франция
105962,105962,Вино:,красное
105962,105962,Виноград:,мерло 54%##каберне фран 45%##каберне совиньон 1%
105962,105962,Производитель:,Chateau Cheval Blanc
105962,105962,Крепость:,14%
105962,105962,Объем:,0.75 л
105962,105962,Год:,2006
